Date,asset,daily_return,return_zscore,total_cost,drawdown_after_cost,extreme_return_flag,high_cost_flag,severe_drawdown_flag
2021-08-30,AUDUSD,0.0107186105949448,1.6706349518498915,0.0,-0.0301078460463013,False,True,False
2021-08-31,AUDUSD,-0.0033831166794373,-0.5084542558639017,0.0,-0.0301078460463013,False,True,False
2021-09-01,AUDUSD,0.003657585512881,0.5795201364560568,0.0,-0.0301078460463013,False,True,False
2021-09-02,AUDUSD,0.0068462366875337,1.0722509364958743,0.0,-0.0301078460463013,False,True,False
2021-09-03,AUDUSD,0.004247962375953,0.6707489501873511,0.0,-0.0301078460463013,False,True,False
2021-09-06,AUDUSD,0.0061786856691337,0.9690966780500747,0.0,-0.0301078460463013,False,True,False
2021-09-07,AUDUSD,-0.0011155527378077,-0.1580557538319922,0.0,-0.0301078460463013,False,True,False
2021-09-08,AUDUSD,-0.0067388623706442,-1.0270055706964625,0.0,-0.0301078460463013,False,True,False
2021-09-09,AUDUSD,-0.0030905400747023,-0.46324344520202,0.0,-0.0301078460463013,False,True,False
2021-09-10,AUDUSD,0.0009582854824645,0.16240700909132108,0.0,-0.0301078460463013,False,True,False
2021-09-13,AUDUSD,-0.0003685046208635,-0.04261709460949295,0.0,-0.0301078460463013,False,True,False
2021-09-14,AUDUSD,-0.0002997175617017,-0.031987677706632266,0.0,-0.0301078460463013,False,True,False
2021-09-15,AUDUSD,-0.0066257035055943,-1.0095195381850173,0.0,-0.0301078460463013,False,True,False
2021-09-16,AUDUSD,0.0032940555079064,0.5233451519944456,0.0,-0.0301078460463013,False,True,False
2021-09-17,AUDUSD,-0.0067701100906094,-1.0318341684999053,0.0,-0.0301078460463013,False,True,False
2021-09-20,AUDUSD,-0.0037700969998872,-0.5682529332515944,0.0,-0.0301078460463013,False,True,False
2021-09-21,AUDUSD,-0.000593091631262,-0.07732171774038675,0.0,-0.0301078460463013,False,True,False
2021-09-22,AUDUSD,-0.0043671635867343,-0.6605154859424694,0.0,-0.0301078460463013,False,True,False
2021-09-23,AUDUSD,0.0008304080758876,0.14264657328368974,0.0,-0.0301078460463013,False,True,False
2021-09-24,AUDUSD,0.009096341177845,1.4199514922975072,0.0,-0.0301078460463013,False,True,False
2021-09-27,AUDUSD,-0.0046140139855869,-0.6986603904348956,0.0005412898202037,-0.0351079347587853,False,True,False
2021-09-28,AUDUSD,0.0019927765234797,0.32226318976274915,0.0,-0.0331851205034808,False,True,False
2021-09-29,AUDUSD,-0.0049891025837298,-0.7566214827355906,0.0,-0.0380086591167654,False,True,False
2021-09-30,AUDUSD,-0.0088731327877901,-1.3568067036962654,0.0,-0.0465445360251267,False,True,False
2021-10-01,AUDUSD,0.0071284849010107,1.1158657379962231,0.0005657904723211,-0.0470839920424263,False,True,False
2021-10-04,AUDUSD,0.0060893966554971,0.955299167844613,0.0,-0.0470839920424263,False,True,False
2021-10-05,AUDUSD,0.0019907774871323,0.3219542858642629,0.0,-0.0470839920424263,False,True,False
